1.803607214428857830e+01 9.268036072144289506e+01
1.823647294589178358e+01 9.368236472945892501e+01
1.843687374749498886e+01 9.468436873747494076e+01
1.863727454909819770e+01 9.568637274549098493e+01
1.883767535070140298e+01 9.668837675350701488e+01
1.903807615230460826e+01 9.769038076152304484e+01
1.923847695390781709e+01 9.869238476953908901e+01
1.943887775551102237e+01 9.969438877755510475e+01
1.963927855711422765e+01 1.006963927855711347e+02
1.983967935871743649e+01 1.016983967935871789e+02
2.004008016032064177e+01 1.027004008016032088e+02
2.024048096192384705e+01 1.037024048096192388e+02
2.044088176352705588e+01 1.047044088176352830e+02
2.064128256513026116e+01 1.057064128256513129e+02
2.084168336673346644e+01 1.067084168336673287e+02
2.104208416833667528e+01 1.077104208416833728e+02
2.124248496993988056e+01 1.087124248496994028e+02
2.144288577154308584e+01 1.097144288577154327e+02
2.164328657314629467e+01 1.107164328657314769e+02
2.184368737474949995e+01 1.117184368737474927e+02
2.204408817635270523e+01 1.127204408817635226e+02
2.224448897795591407e+01 1.137224448897795668e+02
2.244488977955911935e+01 1.147244488977955967e+02
2.264529058116232463e+01 1.157264529058116267e+02
2.284569138276553346e+01 1.167284569138276709e+02
2.304609218436873874e+01 1.177304609218437008e+02
2.324649298597194402e+01 1.187324649298597166e+02
2.344689378757514930e+01 1.197344689378757465e+02
2.364729458917835814e+01 1.207364729458917907e+02
2.384769539078156342e+01 1.217384769539078206e+02
2.404809619238476870e+01 1.227404809619238506e+02
2.424849699398797753e+01 1.237424849699398806e+02
2.444889779559118281e+01 1.247444889779559105e+02
2.464929859719438809e+01 1.257464929859719405e+02
2.484969939879759693e+01 1.267484969939879846e+02
2.505010020040080221e+01 1.277505010020040146e+02
2.525050100200400749e+01 1.287525050100200303e+02
2.545090180360721632e+01 1.297545090180360887e+02
2.565130260521042160e+01 1.307565130260521187e+02
2.585170340681362688e+01 1.317585170340681202e+02
2.605210420841683572e+01 1.327605210420841786e+02
2.625250501002004100e+01 1.337625250501002085e+02
2.645290581162324628e+01 1.347645290581162385e+02
2.665330661322645511e+01 1.357665330661322685e+02
2.685370741482966039e+01 1.367685370741482984e+02
2.705410821643286567e+01 1.377705410821643284e+02
2.725450901803607451e+01 1.387725450901803583e+02
2.745490981963927979e+01 1.397745490981963883e+02
2.765531062124248507e+01 1.407765531062124182e+02
2.785571142284569390e+01 1.417785571142284766e+02
2.805611222444889918e+01 1.427805611222445066e+02
2.825651302605210446e+01 1.437825651302605365e+02
2.845691382765530975e+01 1.447845691382765381e+02
2.865731462925851858e+01 1.457865731462925964e+02
2.885771543086172386e+01 1.467885771543086264e+02
2.905811623246492914e+01 1.477905811623246564e+02
2.925851703406813797e+01 1.487925851703406863e+02
2.945891783567134325e+01 1.497945891783567163e+02
2.965931863727454854e+01 1.507965931863727462e+02
2.985971943887775737e+01 1.517985971943887762e+02
3.006012024048096265e+01 1.528006012024048061e+02
3.026052104208416793e+01 1.538026052104208361e+02
3.046092184368737676e+01 1.548046092184368945e+02
3.066132264529058205e+01 1.558066132264528960e+02
3.086172344689378733e+01 1.568086172344689260e+02
3.106212424849699616e+01 1.578106212424849844e+02
3.126252505010020144e+01 1.588126252505010143e+02
3.146292585170340672e+01 1.598146292585170443e+02
3.166332665330661555e+01 1.608166332665330742e+02
3.186372745490982084e+01 1.618186372745491042e+02
3.206412825651302967e+01 1.628206412825651341e+02
3.226452905811623140e+01 1.638226452905811641e+02
3.246492985971944023e+01 1.648246492985971940e+02
3.266533066132264906e+01 1.658266533066132524e+02
3.286573146292585079e+01 1.668286573146292540e+02
3.306613226452905963e+01 1.678306613226453123e+02
3.326653306613226846e+01 1.688326653306613423e+02
3.346693386773547019e+01 1.698346693386773438e+02
3.366733466933867902e+01 1.708366733466934022e+02
3.386773547094188785e+01 1.718386773547094322e+02
3.406813627254508958e+01 1.728406813627254337e+02
3.426853707414829842e+01 1.738426853707414921e+02
3.446893787575150725e+01 1.748446893787575505e+02
3.466933867735470898e+01 1.758466933867735520e+02
3.486973947895791781e+01 1.768486973947895819e+02
3.507014028056112664e+01 1.778507014028056403e+02
3.527054108216432837e+01 1.788527054108216419e+02
3.547094188376753721e+01 1.798547094188376718e+02
3.567134268537074604e+01 1.808567134268537302e+02
3.587174348697394777e+01 1.818587174348697317e+02
3.607214428857715660e+01 1.828607214428857901e+02
3.627254509018035833e+01 1.838627254509017916e+02
3.647294589178356716e+01 1.848647294589178500e+02
3.667334669338677600e+01 1.858667334669338800e+02
3.687374749498997772e+01 1.868687374749498815e+02
3.707414829659318656e+01 1.878707414829659399e+02
3.727454909819639539e+01 1.888727454909819699e+02
3.747494989979959712e+01 1.898747494989979714e+02
3.767535070140280595e+01 1.908767535070140298e+02
3.787575150300601479e+01 1.918787575150300881e+02
3.807615230460921651e+01 1.928807615230460897e+02
3.827655310621242535e+01 1.938827655310621196e+02
3.847695390781563418e+01 1.948847695390781780e+02
3.867735470941883591e+01 1.958867735470941795e+02
3.887775551102204474e+01 1.968887775551102095e+02
3.907815631262525358e+01 1.978907815631262679e+02
3.927855711422845530e+01 1.988927855711422694e+02
3.947895791583166414e+01 1.998947895791583278e+02
3.967935871743487297e+01 2.008967935871743578e+02
3.987975951903807470e+01 2.018987975951903877e+02
4.008016032064128353e+01 2.029008016032064177e+02
4.028056112224449237e+01 2.039028056112224476e+02
4.048096192384769410e+01 2.049048096192384776e+02
4.068136272545090293e+01 2.059068136272545075e+02
4.088176352705411176e+01 2.069088176352705659e+02
4.108216432865731349e+01 2.079108216432865675e+02
4.128256513026052232e+01 2.089128256513026258e+02
4.148296593186373116e+01 2.099148296593186558e+02
4.168336673346693289e+01 2.109168336673346573e+02
4.188376753507014172e+01 2.119188376753507157e+02
4.208416833667335055e+01 2.129208416833667457e+02
4.228456913827655228e+01 2.139228456913827472e+02
4.248496993987976111e+01 2.149248496993988056e+02
4.268537074148296995e+01 2.159268537074148639e+02
4.288577154308617168e+01 2.169288577154308655e+02
4.308617234468938051e+01 2.179308617234468954e+02
4.328657314629258934e+01 2.189328657314629538e+02
4.348697394789579107e+01 2.199348697394789554e+02
4.368737474949899990e+01 2.209368737474949853e+02
4.388777555110220874e+01 2.219388777555110437e+02
4.408817635270541047e+01 2.229408817635270452e+02
4.428857715430861930e+01 2.239428857715431036e+02
4.448897795591182813e+01 2.249448897795591336e+02
4.468937875751502986e+01 2.259468937875751635e+02
4.488977955911823869e+01 2.269488977955911935e+02
4.509018036072144753e+01 2.279509018036072234e+02
4.529058116232464926e+01 2.289529058116232534e+02
4.549098196392785809e+01 2.299549098196392833e+02
4.569138276553106692e+01 2.309569138276553417e+02
4.589178356713426865e+01 2.319589178356713433e+02
4.609218436873747748e+01 2.329609218436874016e+02
4.629258517034067921e+01 2.339629258517034032e+02
4.649298597194388805e+01 2.349649298597194331e+02
4.669338677354709688e+01 2.359669338677354915e+02
4.689378757515029861e+01 2.369689378757514930e+02
4.709418837675350744e+01 2.379709418837675230e+02
4.729458917835671627e+01 2.389729458917835814e+02
4.749498997995991800e+01 2.399749498997995829e+02
4.769539078156312684e+01 2.409769539078156413e+02
4.789579158316633567e+01 2.419789579158316712e+02
4.809619238476953740e+01 2.429809619238477012e+02
4.829659318637274623e+01 2.439829659318637312e+02
4.849699398797595506e+01 2.449849699398797611e+02
4.869739478957915679e+01 2.459869739478957911e+02
4.889779559118236563e+01 2.469889779559118210e+02
4.909819639278557446e+01 2.479909819639278794e+02
4.929859719438877619e+01 2.489929859719438809e+02
4.949899799599198502e+01 2.499949899799599393e+02
4.969939879759519386e+01 2.509969939879759693e+02
4.989979959919839558e+01 2.519989979959919708e+02
5.010020040080160442e+01 2.530010020040080292e+02
5.030060120240481325e+01 2.540030060120240591e+02
5.050100200400801498e+01 2.550050100200400607e+02
5.070140280561122381e+01 2.560070140280561191e+02
5.090180360721443265e+01 2.570090180360721774e+02
5.110220440881763437e+01 2.580110220440881790e+02
5.130260521042084321e+01 2.590130260521042374e+02
5.150300601202405204e+01 2.600150300601202389e+02
5.170340681362725377e+01 2.610170340681362404e+02
5.190380761523046260e+01 2.620190380761522988e+02
5.210420841683367144e+01 2.630210420841683572e+02
5.230460921843687316e+01 2.640230460921843587e+02
5.250501002004008200e+01 2.650250501002004171e+02
5.270541082164329083e+01 2.660270541082164755e+02
5.290581162324649256e+01 2.670290581162324770e+02
5.310621242484970139e+01 2.680310621242484785e+02
5.330661322645291023e+01 2.690330661322645369e+02
5.350701402805611195e+01 2.700350701402805385e+02
5.370741482965932079e+01 2.710370741482965968e+02
5.390781563126252962e+01 2.720390781563126552e+02
5.410821643286573135e+01 2.730410821643286567e+02
5.430861723446894018e+01 2.740430861723447151e+02
5.450901803607214902e+01 2.750450901803607167e+02
5.470941883767535074e+01 2.760470941883767750e+02
5.490981963927855958e+01 2.770490981963927766e+02
5.511022044088176841e+01 2.780511022044088350e+02
5.531062124248497014e+01 2.790531062124248365e+02
5.551102204408817897e+01 2.800551102204408949e+02
5.571142284569138781e+01 2.810571142284569532e+02
5.591182364729458953e+01 2.820591182364729548e+02
5.611222444889779837e+01 2.830611222444890132e+02
5.631262525050100720e+01 2.840631262525050147e+02
5.651302605210420893e+01 2.850651302605210731e+02
5.671342685370741776e+01 2.860671342685370746e+02
5.691382765531061949e+01 2.870691382765530761e+02
5.711422845691382832e+01 2.880711422845691345e+02
5.731462925851703716e+01 2.890731462925851929e+02
5.751503006012023889e+01 2.900751503006011944e+02
5.771543086172344772e+01 2.910771543086172528e+02
5.791583166332665655e+01 2.920791583166333112e+02
5.811623246492985828e+01 2.930811623246493127e+02
5.831663326653306711e+01 2.940831663326653143e+02
5.851703406813627595e+01 2.950851703406813726e+02
5.871743486973947768e+01 2.960871743486973742e+02
5.891783567134268651e+01 2.970891783567134325e+02
5.911823647294589534e+01 2.980911823647294909e+02
5.931863727454909707e+01 2.990931863727454925e+02
5.951903807615230590e+01 3.000951903807615508e+02
5.971943887775551474e+01 3.010971943887775524e+02
5.991983967935871647e+01 3.020991983967935539e+02
6.012024048096192530e+01 3.031012024048096123e+02
6.032064128256513413e+01 3.041032064128256707e+02
6.052104208416833586e+01 3.051052104208416722e+02
6.072144288577154470e+01 3.061072144288577306e+02
6.092184368737475353e+01 3.071092184368737890e+02
6.112224448897795526e+01 3.081112224448897905e+02
6.132264529058116409e+01 3.091132264529057920e+02
6.152304609218437292e+01 3.101152304609218504e+02
6.172344689378757465e+01 3.111172344689378519e+02
6.192384769539078349e+01 3.121192384769539103e+02
6.212424849699399232e+01 3.131212424849699687e+02
6.232464929859719405e+01 3.141232464929859702e+02
6.252505010020040288e+01 3.151252505010020286e+02
6.272545090180361171e+01 3.161272545090180301e+02
6.292585170340681344e+01 3.171292585170340885e+02
6.312625250501002228e+01 3.181312625250500901e+02
6.332665330661323111e+01 3.191332665330661484e+02
6.352705410821643284e+01 3.201352705410821500e+02
6.372745490981964167e+01 3.211372745490982084e+02
6.392785571142285050e+01 3.221392785571142667e+02
6.412825651302605934e+01 3.231412825651302683e+02
6.432865731462925396e+01 3.241432865731462698e+02
6.452905811623246279e+01 3.251452905811623282e+02
6.472945891783567163e+01 3.261472945891783866e+02
6.492985971943888046e+01 3.271492985971943881e+02
6.513026052104208929e+01 3.281513026052104465e+02
6.533066132264529813e+01 3.291533066132265049e+02
6.553106212424849275e+01 3.301553106212424495e+02
6.573146292585170158e+01 3.311573146292585079e+02
6.593186372745491042e+01 3.321593186372745663e+02
6.613226452905811925e+01 3.331613226452906247e+02
6.633266533066132808e+01 3.341633266533066262e+02
6.653306613226453692e+01 3.351653306613226846e+02
6.673346693386773154e+01 3.361673346693386293e+02
6.693386773547094037e+01 3.371693386773546877e+02
6.713426853707414921e+01 3.381713426853707460e+02
6.733466933867735804e+01 3.391733466933868044e+02
6.753507014028056687e+01 3.401753507014028628e+02
6.773547094188377571e+01 3.411773547094188643e+02
6.793587174348697033e+01 3.421793587174348659e+02
6.813627254509017916e+01 3.431813627254508674e+02
6.833667334669338800e+01 3.441833667334669258e+02
6.853707414829659683e+01 3.451853707414829842e+02
6.873747494989980567e+01 3.461873747494990425e+02
6.893787575150301450e+01 3.471893787575151009e+02
6.913827655310620912e+01 3.481913827655310456e+02
6.933867735470941795e+01 3.491933867735471040e+02
6.953907815631262679e+01 3.501953907815631055e+02
6.973947895791583562e+01 3.511973947895791639e+02
6.993987975951904446e+01 3.521993987975952223e+02
7.014028056112225329e+01 3.532014028056112807e+02
7.034068136272544791e+01 3.542034068136272253e+02
7.054108216432865675e+01 3.552054108216432837e+02
7.074148296593186558e+01 3.562074148296593421e+02
7.094188376753507441e+01 3.572094188376753436e+02
7.114228456913828325e+01 3.582114228456914020e+02
7.134268537074149208e+01 3.592134268537074604e+02
7.154308617234468670e+01 3.602154308617234619e+02
7.174348697394789554e+01 3.612174348697394635e+02
7.194388777555110437e+01 3.622194388777555218e+02
7.214428857715431320e+01 3.632214428857715802e+02
7.234468937875752204e+01 3.642234468937875818e+02
7.254509018036071666e+01 3.652254509018035833e+02
7.274549098196392549e+01 3.662274549098196417e+02
7.294589178356713433e+01 3.672294589178357000e+02
7.314629258517034316e+01 3.682314629258517016e+02
7.334669338677355199e+01 3.692334669338677600e+02
7.354709418837676083e+01 3.702354709418838183e+02
7.374749498997995545e+01 3.712374749498997630e+02
7.394789579158316428e+01 3.722394789579158214e+02
7.414829659318637312e+01 3.732414829659318798e+02
7.434869739478958195e+01 3.742434869739479382e+02
7.454909819639279078e+01 3.752454909819639397e+02
7.474949899799599962e+01 3.762474949899799981e+02
7.494989979959919424e+01 3.772494989979959428e+02
7.515030060120240307e+01 3.782515030060120012e+02
7.535070140280561191e+01 3.792535070140280595e+02
7.555110220440882074e+01 3.802555110220441179e+02
7.575150300601202957e+01 3.812575150300601763e+02
7.595190380761523841e+01 3.822595190380761778e+02
7.615230460921843303e+01 3.832615230460921794e+02
7.635270541082164186e+01 3.842635270541081809e+02
7.655310621242485070e+01 3.852655310621242393e+02
7.675350701402805953e+01 3.862675350701402976e+02
7.695390781563126836e+01 3.872695390781563560e+02
7.715430861723447720e+01 3.882715430861724144e+02
7.735470941883767182e+01 3.892735470941883591e+02
7.755511022044088065e+01 3.902755511022044175e+02
7.775551102204408949e+01 3.912775551102204190e+02
7.795591182364729832e+01 3.922795591182364774e+02
7.815631262525050715e+01 3.932815631262525358e+02
7.835671342685371599e+01 3.942835671342685941e+02
7.855711422845691061e+01 3.952855711422845388e+02
7.875751503006011944e+01 3.962875751503005972e+02
7.895791583166332828e+01 3.972895791583166556e+02
7.915831663326653711e+01 3.982915831663326571e+02
7.935871743486974594e+01 3.992935871743487155e+02
7.955911823647295478e+01 4.002955911823647739e+02
7.975951903807614940e+01 4.012975951903807754e+02
7.995991983967935823e+01 4.022995991983967770e+02
8.016032064128256707e+01 4.033016032064128353e+02
8.036072144288577590e+01 4.043036072144288937e+02
8.056112224448898473e+01 4.053056112224448952e+02
8.076152304609219357e+01 4.063076152304609536e+02
8.096192384769538819e+01 4.073096192384769552e+02
8.116232464929859702e+01 4.083116232464930135e+02
8.136272545090180586e+01 4.093136272545090151e+02
8.156312625250501469e+01 4.103156312625250735e+02
8.176352705410822352e+01 4.113176352705411318e+02
8.196392785571143236e+01 4.123196392785571334e+02
8.216432865731462698e+01 4.133216432865731349e+02
8.236472945891783581e+01 4.143236472945891933e+02
8.256513026052104465e+01 4.153256513026052517e+02
8.276553106212425348e+01 4.163276553106212532e+02
8.296593186372746231e+01 4.173296593186373116e+02
8.316633266533065694e+01 4.183316633266532563e+02
8.336673346693386577e+01 4.193336673346693146e+02
8.356713426853707460e+01 4.203356713426853730e+02
8.376753507014028344e+01 4.213376753507014314e+02
8.396793587174349227e+01 4.223396793587174898e+02
8.416833667334670110e+01 4.233416833667334913e+02
8.436873747494989573e+01 4.243436873747494928e+02
8.456913827655310456e+01 4.253456913827654944e+02
8.476953907815631339e+01 4.263476953907815528e+02
8.496993987975952223e+01 4.273496993987976111e+02
8.517034068136273106e+01 4.283517034068136695e+02
8.537074148296593989e+01 4.293537074148297279e+02
8.557114228456913452e+01 4.303557114228456726e+02
8.577154308617234335e+01 4.313577154308617310e+02
8.597194388777555218e+01 4.323597194388777325e+02
8.617234468937876102e+01 4.333617234468937909e+02
8.637274549098196985e+01 4.343637274549098493e+02
8.657314629258517868e+01 4.353657314629259076e+02
8.677354709418837331e+01 4.363677354709418523e+02
8.697394789579158214e+01 4.373697394789579107e+02
8.717434869739479097e+01 4.383717434869739691e+02
8.737474949899799981e+01 4.393737474949899706e+02
8.757515030060120864e+01 4.403757515030060290e+02
8.777555110220441748e+01 4.413777555110220874e+02
8.797595190380761210e+01 4.423797595190380889e+02
8.817635270541082093e+01 4.433817635270540904e+02
8.837675350701402976e+01 4.443837675350701488e+02
8.857715430861723860e+01 4.453857715430862072e+02
8.877755511022044743e+01 4.463877755511022087e+02
8.897795591182365627e+01 4.473897795591182671e+02
8.917835671342685089e+01 4.483917835671342687e+02
8.937875751503005972e+01 4.493937875751503270e+02
8.957915831663326856e+01 4.503957915831663286e+02
8.977955911823647739e+01 4.513977955911823869e+02
8.997995991983968622e+01 4.523997995991984453e+02
9.018036072144289506e+01 4.534018036072144469e+02
9.038076152304608968e+01 4.544038076152304484e+02
9.058116232464929851e+01 4.554058116232465068e+02
9.078156312625250735e+01 4.564078156312625651e+02
9.098196392785571618e+01 4.574098196392785667e+02
9.118236472945892501e+01 4.584118236472946251e+02
9.138276553106213385e+01 4.594138276553106834e+02
9.158316633266532847e+01 4.604158316633266281e+02
9.178356713426853730e+01 4.614178356713426865e+02
9.198396793587174614e+01 4.624198396793587449e+02
9.218436873747495497e+01 4.634218436873748033e+02
9.238476953907816380e+01 4.644238476953908048e+02
9.258517034068135843e+01 4.654258517034068063e+02
9.278557114228456726e+01 4.664278557114228079e+02
9.298597194388777609e+01 4.674298597194388663e+02
9.318637274549098493e+01 4.684318637274549246e+02
9.338677354709419376e+01 4.694338677354709830e+02
9.358717434869740259e+01 4.704358717434870414e+02
9.378757515030059722e+01 4.714378757515029861e+02
9.398797595190380605e+01 4.724398797595190445e+02
9.418837675350701488e+01 4.734418837675350460e+02
9.438877755511022372e+01 4.744438877755511044e+02
9.458917835671343255e+01 4.754458917835671627e+02
9.478957915831664138e+01 4.764478957915832211e+02
9.498997995991983601e+01 4.774498997995991658e+02
9.519038076152304484e+01 4.784519038076152242e+02
9.539078156312625367e+01 4.794539078156312826e+02
9.559118236472946251e+01 4.804559118236472841e+02
9.579158316633267134e+01 4.814579158316633425e+02
9.599198396793588017e+01 4.824599198396794009e+02
9.619238476953907480e+01 4.834619238476954024e+02
9.639278557114228363e+01 4.844639278557114039e+02
9.659318637274549246e+01 4.854659318637274623e+02
9.679358717434870130e+01 4.864679358717435207e+02
9.699398797595191013e+01 4.874699398797595222e+02
9.719438877755511896e+01 4.884719438877755806e+02
9.739478957915831359e+01 4.894739478957915821e+02
9.759519038076152242e+01 4.904759519038076405e+02
9.779559118236473125e+01 4.914779559118236421e+02
9.799599198396794009e+01 4.924799599198397004e+02
9.819639278557114892e+01 4.934819639278557588e+02
9.839679358717435775e+01 4.944839679358717603e+02
9.859719438877755238e+01 4.954859719438877619e+02
9.879759519038076121e+01 4.964879759519038203e+02
9.899799599198397004e+01 4.974899799599198786e+02
9.919839679358717888e+01 4.984919839679358802e+02
9.939879759519038771e+01 4.994939879759519386e+02
9.959919839679359654e+01 5.004959919839679969e+02
9.979959919839679117e+01 5.014979959919839416e+02
1.000000000000000000e+02 5.025000000000000000e+02
